loan_id,customer_id,product_type,plafond,tenor_months,interest_rate,disbursed_at,status,dpd,is_default,outstanding,updated_at
LOAN0001474,CUST004908,Tunaiku Mikro,5000000,24,25.9,2023-10-27,LANCAR,0,0,4057564,2023-12-10 00:00:00
LOAN0001475,CUST001104,Tunaiku Mikro,25000000,18,25.35,2022-04-25,LANCAR,0,0,5115752,2023-01-03 00:00:00
LOAN0001476,CUST000812,SMB Modal Usaha,50000000,12,15.37,2024-03-02,LANCAR,0,0,30185084,2024-10-05 00:00:00
LOAN0001477,CUST003962,Tunaiku KTA,10000000,12,18.21,2025-10-26,LUNAS,0,0,0,2026-06-02 00:00:00
LOAN0001478,CUST003587,Tunaiku Mikro,5000000,36,32.89,2025-03-23,LANCAR,0,0,4774253,2026-04-11 00:00:00
LOAN0001479,CUST003262,Tunaiku KTA,10000000,6,29.4,2024-11-24,LUNAS,0,0,0,2025-11-23 00:00:00
LOAN0001480,CUST000971,Tunaiku KTA,10000000,6,29.59,2024-12-30,DPD90,95,1,8725848,2026-02-02 00:00:00
LOAN0001481,CUST003376,Tunaiku KTA,5000000,18,20.9,2025-08-17,LUNAS,0,0,0,2025-09-04 00:00:00
LOAN0001482,CUST004919,Tunaiku KTA,5000000,24,12.66,2023-12-20,LANCAR,0,0,4153622,2024-01-21 00:00:00
LOAN0001483,CUST004248,SMB Invoice Financing,2000000,24,23.01,2025-08-24,LANCAR,0,0,890002,2025-08-27 00:00:00
LOAN0001484,CUST003362,Tunaiku Mikro,2000000,6,19.41,2022-04-13,LANCAR,0,0,255388,2023-01-26 00:00:00
LOAN0001485,CUST003901,Tunaiku KTA,25000000,3,35.16,2022-12-07,LANCAR,0,0,3651282,2023-04-15 00:00:00
LOAN0001486,CUST002518,Tunaiku KTA,2000000,12,30.4,2025-09-09,LUNAS,0,0,0,2026-04-20 00:00:00
LOAN0001487,CUST004790,Tunaiku Mikro,2000000,6,20.4,2026-01-01,LANCAR,0,0,1903814,2027-02-03 00:00:00
LOAN0001488,CUST002099,Tunaiku Mikro,25000000,12,27.28,2023-06-02,DPD30,35,1,8203076,2023-12-11 00:00:00
LOAN0001489,CUST003518,Tunaiku Mikro,5000000,3,32.22,2024-02-24,DPD90,95,1,2116474,2024-11-19 00:00:00
LOAN0001490,CUST004297,Tunaiku Mikro,5000000,6,13.3,2024-04-13,LANCAR,0,0,3232756,2024-04-18 00:00:00
LOAN0001491,CUST004271,Tunaiku KTA,10000000,12,34.21,2023-02-22,LANCAR,0,0,9205267,2023-05-31 00:00:00
LOAN0001492,CUST001230,Tunaiku Mikro,100000000,18,24.95,2024-01-23,LANCAR,0,0,38131122,2024-09-13 00:00:00
LOAN0001493,CUST003004,Tunaiku KTA,25000000,6,25.68,2024-08-02,LUNAS,0,0,0,2025-03-17 00:00:00
LOAN0001494,CUST002057,Tunaiku Mikro,2000000,24,26.62,2025-09-23,LANCAR,0,0,571447,2026-01-24 00:00:00
LOAN0001495,CUST000108,SMB Modal Usaha,2000000,12,29.68,2023-02-24,LUNAS,0,0,0,2024-01-15 00:00:00
LOAN0001496,CUST003635,SMB Modal Usaha,10000000,6,18.26,2022-10-23,LANCAR,0,0,9772510,2023-07-11 00:00:00
LOAN0001497,CUST002223,Tunaiku Mikro,2000000,36,27.59,2023-11-19,DPD60,65,1,1080620,2024-06-24 00:00:00
LOAN0001498,CUST000801,Tunaiku Mikro,50000000,6,32.37,2024-12-11,LANCAR,0,0,21825372,2025-11-08 00:00:00
LOAN0001499,CUST002720,Tunaiku KTA,25000000,3,32.95,2025-04-21,LUNAS,0,0,0,2026-04-08 00:00:00
LOAN0001500,CUST002447,Tunaiku Mikro,25000000,18,27.69,2022-09-13,LANCAR,0,0,10735111,2022-11-10 00:00:00
LOAN0001501,CUST004952,SMB Modal Usaha,10000000,6,18.59,2025-04-21,LANCAR,0,0,1085850,2025-09-07 00:00:00
LOAN0001502,CUST004707,Tunaiku KTA,10000000,6,25.83,2023-08-11,LANCAR,0,0,9419109,2023-12-26 00:00:00
LOAN0001503,CUST001922,Tunaiku KTA,5000000,24,17.01,2024-04-03,LANCAR,0,0,2734994,2025-03-06 00:00:00
LOAN0001504,CUST002533,Tunaiku KTA,5000000,3,26.47,2023-10-27,LANCAR,0,0,3537376,2024-04-28 00:00:00
LOAN0001505,CUST004005,Tunaiku KTA,5000000,6,13.11,2024-11-14,LANCAR,0,0,3996431,2024-12-20 00:00:00
LOAN0001506,CUST004450,Tunaiku Mikro,5000000,12,21.86,2025-12-03,LANCAR,0,0,1829883,2026-10-04 00:00:00
LOAN0001507,CUST000937,Tunaiku Mikro,2000000,6,15.12,2024-09-04,LANCAR,0,0,822640,2024-11-19 00:00:00
LOAN0001508,CUST003686,Tunaiku Mikro,50000000,6,14.26,2026-04-20,DPD90,95,1,19756569,2026-05-04 00:00:00
LOAN0001509,CUST001010,Tunaiku Mikro,2000000,3,35.89,2022-08-04,LANCAR,0,0,1093334,2022-08-04 00:00:00
LOAN0001510,CUST004426,SMB Modal Usaha,5000000,6,26.64,2023-12-26,LANCAR,0,0,3944127,2024-06-25 00:00:00
LOAN0001511,CUST002745,SMB Modal Usaha,5000000,6,22.65,2025-06-10,LANCAR,0,0,2435670,2025-11-24 00:00:00
LOAN0001512,CUST003427,SMB Modal Usaha,5000000,24,34.56,2023-10-25,LANCAR,0,0,1689316,2023-11-20 00:00:00
LOAN0001513,CUST003429,Tunaiku KTA,2000000,6,33.22,2025-03-06,LUNAS,0,0,0,2025-04-18 00:00:00
LOAN0001514,CUST000615,Tunaiku KTA,10000000,24,20.6,2026-03-18,DPD90,95,1,4355241,2026-12-15 00:00:00
LOAN0001515,CUST003861,Tunaiku Mikro,100000000,18,29.29,2023-05-13,LANCAR,0,0,70374698,2023-06-21 00:00:00
LOAN0001516,CUST002197,Tunaiku Mikro,5000000,6,26.25,2024-03-09,LANCAR,0,0,848613,2024-09-02 00:00:00
LOAN0001517,CUST003162,Tunaiku KTA,2000000,12,16.82,2024-07-15,LANCAR,0,0,1467901,2024-12-24 00:00:00
LOAN0001518,CUST001854,Tunaiku KTA,2000000,3,13.73,2022-07-07,DPD30,35,1,1223146,2022-10-22 00:00:00
LOAN0001519,CUST003182,Tunaiku KTA,2000000,36,16.01,2022-01-23,LANCAR,0,0,1801987,2023-01-11 00:00:00
LOAN0001520,CUST001682,Tunaiku Mikro,2000000,3,17.26,2024-10-22,LUNAS,0,0,0,2025-06-21 00:00:00
LOAN0001521,CUST003555,SMB Modal Usaha,2000000,12,30.25,2022-01-15,DPD90,95,1,1514698,2022-04-17 00:00:00
LOAN0001522,CUST004905,Tunaiku Mikro,2000000,6,32.06,2025-09-12,LUNAS,0,0,0,2025-11-13 00:00:00
LOAN0001523,CUST003850,Tunaiku KTA,25000000,3,23.72,2023-05-04,LUNAS,0,0,0,2023-07-31 00:00:00
LOAN0001524,CUST002372,Tunaiku KTA,10000000,3,22.39,2022-12-21,LANCAR,0,0,8191229,2023-08-14 00:00:00
LOAN0001525,CUST002628,Tunaiku KTA,5000000,6,32.59,2023-12-15,LANCAR,0,0,3827606,2024-05-29 00:00:00
LOAN0001526,CUST001161,SMB Modal Usaha,10000000,12,29.73,2023-10-15,DPD90,95,1,6609949,2024-09-03 00:00:00
LOAN0001527,CUST004566,Tunaiku KTA,10000000,18,18.29,2024-11-16,LANCAR,0,0,9206482,2025-04-10 00:00:00
LOAN0001528,CUST002737,Tunaiku Mikro,10000000,3,22.18,2025-06-17,LANCAR,0,0,3465372,2026-06-24 00:00:00
LOAN0001529,CUST001600,Tunaiku KTA,25000000,12,13.78,2022-07-02,LANCAR,0,0,14925376,2023-01-27 00:00:00
LOAN0001530,CUST000402,Tunaiku KTA,2000000,36,25.18,2022-09-16,LANCAR,0,0,607276,2023-01-06 00:00:00
LOAN0001531,CUST001905,Tunaiku Mikro,25000000,12,31.6,2025-01-16,LANCAR,0,0,21331636,2025-02-20 00:00:00
LOAN0001532,CUST000844,Tunaiku KTA,5000000,36,15.27,2026-01-24,LANCAR,0,0,2400638,2026-10-29 00:00:00
LOAN0001533,CUST004777,Tunaiku KTA,2000000,12,35.94,2025-03-02,LANCAR,0,0,1828267,2026-01-15 00:00:00
LOAN0001534,CUST000111,SMB Invoice Financing,5000000,3,25.99,2023-10-19,LUNAS,0,0,0,2024-06-26 00:00:00
LOAN0001535,CUST001840,SMB Modal Usaha,10000000,6,31.36,2022-10-23,LUNAS,0,0,0,2022-10-27 00:00:00
LOAN0001536,CUST001645,Tunaiku Mikro,5000000,6,31.5,2022-11-20,LUNAS,0,0,0,2023-08-14 00:00:00
LOAN0001537,CUST001367,Tunaiku KTA,25000000,12,29.92,2024-10-16,LUNAS,0,0,0,2024-12-08 00:00:00
LOAN0001538,CUST000982,Tunaiku KTA,2000000,6,12.34,2024-05-18,LANCAR,0,0,1844042,2024-10-17 00:00:00
LOAN0001539,CUST000255,Tunaiku KTA,10000000,24,24.3,2023-02-27,LUNAS,0,0,0,2023-06-10 00:00:00
LOAN0001540,CUST003447,Tunaiku KTA,25000000,12,13.09,2025-05-28,LANCAR,0,0,5759518,2026-03-26 00:00:00
LOAN0001541,CUST003291,Tunaiku KTA,100000000,12,34.54,2024-03-29,LANCAR,0,0,95976995,2025-01-29 00:00:00
LOAN0001542,CUST001839,Tunaiku KTA,5000000,12,12.11,2026-02-07,LANCAR,0,0,2413328,2026-03-03 00:00:00
LOAN0001543,CUST004752,Tunaiku Mikro,50000000,12,19.92,2022-07-24,DPD60,65,1,10698084,2022-12-14 00:00:00
LOAN0001544,CUST001909,Tunaiku KTA,5000000,6,32.07,2024-03-10,DPD60,65,1,2069097,2024-05-06 00:00:00
LOAN0001545,CUST002666,Tunaiku Mikro,50000000,6,26.54,2024-08-13,LANCAR,0,0,29540608,2025-04-24 00:00:00
LOAN0001546,CUST004189,SMB Modal Usaha,5000000,6,28.39,2022-02-10,LANCAR,0,0,2967547,2022-12-20 00:00:00
LOAN0001547,CUST000351,Tunaiku KTA,2000000,12,34.32,2024-04-11,LUNAS,0,0,0,2024-10-23 00:00:00
LOAN0001548,CUST004955,Tunaiku KTA,5000000,24,29.45,2025-06-17,LUNAS,0,0,0,2026-07-12 00:00:00
LOAN0001549,CUST000151,SMB Modal Usaha,2000000,6,15.47,2023-10-04,LANCAR,0,0,687596,2024-04-03 00:00:00
LOAN0001550,CUST002294,SMB Modal Usaha,10000000,3,15.29,2022-03-21,LANCAR,0,0,1187548,2022-10-21 00:00:00
LOAN0001551,CUST002656,Tunaiku Mikro,10000000,12,26.46,2023-05-30,LANCAR,0,0,3274068,2023-07-08 00:00:00
LOAN0001552,CUST001828,SMB Invoice Financing,5000000,18,16.99,2023-12-05,LUNAS,0,0,0,2024-10-30 00:00:00
LOAN0001553,CUST002298,Tunaiku KTA,5000000,6,16.2,2026-01-27,LANCAR,0,0,4612436,2026-03-21 00:00:00
LOAN0001554,CUST001190,SMB Modal Usaha,2000000,36,18.81,2023-01-26,LANCAR,0,0,881708,2023-03-05 00:00:00
LOAN0001555,CUST003396,Tunaiku Mikro,10000000,12,13.26,2023-11-17,LUNAS,0,0,0,2024-08-03 00:00:00
LOAN0001556,CUST004391,Tunaiku Mikro,2000000,24,22.66,2023-06-04,DPD90,95,1,423896,2024-04-30 00:00:00
LOAN0001557,CUST003218,Tunaiku KTA,2000000,12,21.23,2024-06-10,LUNAS,0,0,0,2025-05-06 00:00:00
LOAN0001558,CUST001490,Tunaiku Mikro,25000000,36,21.3,2023-01-08,LUNAS,0,0,0,2023-11-24 00:00:00
LOAN0001559,CUST002156,Tunaiku Mikro,25000000,12,35.69,2023-02-24,LANCAR,0,0,5769236,2023-12-09 00:00:00
LOAN0001560,CUST000971,Tunaiku Mikro,2000000,6,12.03,2022-12-01,LUNAS,0,0,0,2023-07-10 00:00:00
LOAN0001561,CUST004773,Tunaiku KTA,2000000,24,34.66,2024-01-29,LANCAR,0,0,553185,2025-01-25 00:00:00
LOAN0001562,CUST003301,Tunaiku KTA,10000000,24,24.06,2023-11-13,LANCAR,0,0,9884017,2024-11-06 00:00:00
LOAN0001563,CUST003366,SMB Modal Usaha,50000000,18,24.97,2024-07-25,LANCAR,0,0,34262131,2024-12-06 00:00:00
LOAN0001564,CUST004593,Tunaiku KTA,5000000,12,22.9,2024-09-19,LANCAR,0,0,4057527,2025-04-18 00:00:00
LOAN0001565,CUST002535,Tunaiku KTA,5000000,24,14.53,2026-04-25,LANCAR,0,0,3714615,2027-05-15 00:00:00
LOAN0001566,CUST001487,Tunaiku Mikro,25000000,36,30.15,2023-10-16,LANCAR,0,0,6037836,2024-04-14 00:00:00
LOAN0001567,CUST002686,Tunaiku KTA,100000000,6,23.02,2025-07-28,LANCAR,0,0,30752560,2026-01-06 00:00:00
LOAN0001568,CUST002131,Tunaiku Mikro,2000000,36,31.74,2023-08-05,LUNAS,0,0,0,2024-08-16 00:00:00
LOAN0001569,CUST004891,Tunaiku KTA,25000000,6,33.74,2024-07-16,LANCAR,0,0,18212195,2024-12-15 00:00:00
LOAN0001570,CUST002418,Tunaiku KTA,5000000,6,16.33,2023-09-02,LANCAR,0,0,2559869,2024-01-03 00:00:00
LOAN0001571,CUST004987,SMB Modal Usaha,2000000,3,35.51,2024-09-10,DPD90,95,1,275721,2025-01-19 00:00:00
LOAN0001572,CUST003013,Tunaiku Mikro,2000000,6,14.68,2024-05-08,LANCAR,0,0,1097746,2024-06-05 00:00:00
LOAN0001573,CUST004676,Tunaiku Mikro,10000000,6,28.34,2025-06-29,LANCAR,0,0,2228505,2026-03-31 00:00:00
LOAN0001574,CUST004316,Tunaiku KTA,50000000,12,22.45,2024-08-27,LANCAR,0,0,33214834,2025-09-22 00:00:00
LOAN0001575,CUST003564,SMB Invoice Financing,5000000,3,18.69,2025-05-07,LANCAR,0,0,4791726,2026-02-14 00:00:00
LOAN0001576,CUST001369,SMB Invoice Financing,10000000,36,31.33,2025-08-30,DPD30,35,1,1308568,2025-12-16 00:00:00
LOAN0001577,CUST001221,Tunaiku KTA,5000000,12,26.71,2026-03-01,LUNAS,0,0,0,2026-05-19 00:00:00
LOAN0001578,CUST003696,Tunaiku Mikro,2000000,3,20.14,2024-11-15,LUNAS,0,0,0,2025-01-31 00:00:00
LOAN0001579,CUST000353,Tunaiku KTA,25000000,12,18.75,2024-11-30,DPD90,95,1,22645056,2025-12-29 00:00:00
LOAN0001580,CUST001215,SMB Invoice Financing,5000000,6,13.02,2023-08-22,LANCAR,0,0,3578374,2023-09-02 00:00:00
LOAN0001581,CUST002908,Tunaiku KTA,25000000,12,16.79,2024-12-15,LANCAR,0,0,5847067,2025-11-28 00:00:00
LOAN0001582,CUST002441,SMB Modal Usaha,10000000,3,32.14,2024-04-17,LUNAS,0,0,0,2024-12-21 00:00:00
LOAN0001583,CUST001163,Tunaiku Mikro,25000000,12,22.07,2022-03-19,LUNAS,0,0,0,2022-09-12 00:00:00
LOAN0001584,CUST003146,SMB Modal Usaha,2000000,24,14.44,2023-06-09,LANCAR,0,0,585854,2023-09-27 00:00:00
LOAN0001585,CUST003655,Tunaiku KTA,10000000,18,33.12,2025-08-29,LANCAR,0,0,2130705,2026-04-06 00:00:00
LOAN0001586,CUST002231,Tunaiku Mikro,2000000,36,26.51,2024-08-20,DPD90,95,1,287102,2024-08-22 00:00:00
LOAN0001587,CUST004169,Tunaiku Mikro,10000000,18,30.28,2023-09-06,LANCAR,0,0,6084360,2024-01-22 00:00:00
LOAN0001588,CUST002474,Tunaiku KTA,2000000,6,22.72,2025-12-23,DPD30,35,1,1632428,2026-09-03 00:00:00
LOAN0001589,CUST004381,Tunaiku KTA,2000000,6,18.1,2022-04-07,LANCAR,0,0,1481249,2023-03-12 00:00:00
LOAN0001590,CUST002561,Tunaiku KTA,2000000,18,12.13,2026-04-10,LANCAR,0,0,724279,2026-06-29 00:00:00
LOAN0001591,CUST002036,Tunaiku Mikro,10000000,12,30.89,2026-02-20,LANCAR,0,0,4841767,2026-11-19 00:00:00
LOAN0001592,CUST000701,Tunaiku KTA,50000000,12,27.59,2025-03-30,LANCAR,0,0,23173809,2026-04-25 00:00:00
LOAN0001593,CUST003882,Tunaiku Mikro,10000000,12,28.18,2023-04-07,LUNAS,0,0,0,2023-09-12 00:00:00
LOAN0001594,CUST001466,Tunaiku Mikro,50000000,12,14.83,2025-12-30,LUNAS,0,0,0,2026-11-14 00:00:00
LOAN0001595,CUST003582,Tunaiku KTA,5000000,3,23.55,2022-02-22,LANCAR,0,0,2630756,2023-03-28 00:00:00
LOAN0001596,CUST003647,SMB Invoice Financing,25000000,12,18.55,2022-05-28,LANCAR,0,0,11034905,2022-11-29 00:00:00
LOAN0001597,CUST000365,SMB Modal Usaha,10000000,6,21.7,2024-09-24,LUNAS,0,0,0,2025-03-01 00:00:00
LOAN0001598,CUST000365,SMB Invoice Financing,2000000,12,27.2,2022-03-25,LUNAS,0,0,0,2022-10-02 00:00:00
LOAN0001599,CUST004772,Tunaiku Mikro,5000000,18,12.98,2022-10-13,LUNAS,0,0,0,2023-07-11 00:00:00
LOAN0001600,CUST003832,Tunaiku Mikro,25000000,3,17.27,2025-08-21,LUNAS,0,0,0,2025-09-15 00:00:00
LOAN0001601,CUST004626,Tunaiku Mikro,10000000,18,26.99,2023-12-20,DPD30,35,1,1177260,2024-08-17 00:00:00
LOAN0001602,CUST001687,Tunaiku Mikro,5000000,12,33.14,2023-04-11,LANCAR,0,0,1894576,2023-10-17 00:00:00
LOAN0001603,CUST004596,Tunaiku KTA,10000000,6,23.97,2026-02-16,LANCAR,0,0,9484507,2026-12-23 00:00:00
LOAN0001604,CUST000058,SMB Modal Usaha,2000000,6,22.17,2024-12-26,DPD30,35,1,1935869,2025-11-04 00:00:00
LOAN0001605,CUST003279,Tunaiku KTA,2000000,12,22.72,2023-11-06,LANCAR,0,0,269047,2024-12-04 00:00:00
LOAN0001606,CUST004130,Tunaiku KTA,5000000,3,28.03,2024-05-19,LANCAR,0,0,1796629,2024-08-06 00:00:00
LOAN0001607,CUST000601,Tunaiku Mikro,5000000,12,25.74,2025-03-17,LANCAR,0,0,4310600,2025-04-04 00:00:00
LOAN0001608,CUST003276,Tunaiku Mikro,100000000,6,30.82,2025-06-09,LANCAR,0,0,77161945,2025-06-11 00:00:00
LOAN0001609,CUST002705,SMB Invoice Financing,10000000,3,14.16,2026-03-15,LANCAR,0,0,9615140,2026-12-26 00:00:00
LOAN0001610,CUST004332,Tunaiku KTA,100000000,12,26.76,2022-04-09,LANCAR,0,0,15319123,2023-01-15 00:00:00
LOAN0001611,CUST003606,Tunaiku KTA,2000000,18,26.21,2023-05-17,DPD60,65,1,1497042,2023-12-27 00:00:00
LOAN0001612,CUST003538,Tunaiku Mikro,50000000,36,23.33,2023-07-07,DPD60,65,1,12724064,2023-07-11 00:00:00
LOAN0001613,CUST002644,Tunaiku KTA,50000000,24,12.26,2022-07-20,LANCAR,0,0,48440301,2023-05-15 00:00:00
LOAN0001614,CUST002586,SMB Invoice Financing,25000000,12,20.73,2022-11-16,WRITE_OFF,120,1,11769826,2023-11-24 00:00:00
LOAN0001615,CUST004656,Tunaiku KTA,2000000,3,29.99,2025-03-20,LUNAS,0,0,0,2025-12-17 00:00:00
LOAN0001616,CUST002187,Tunaiku KTA,10000000,12,22.49,2024-04-03,LANCAR,0,0,9260954,2024-08-13 00:00:00
LOAN0001617,CUST001885,Tunaiku KTA,2000000,12,24.09,2025-07-16,LUNAS,0,0,0,2025-09-29 00:00:00
LOAN0001618,CUST001215,SMB Invoice Financing,50000000,6,28.78,2022-11-23,LANCAR,0,0,32427052,2023-02-09 00:00:00
LOAN0001619,CUST004481,Tunaiku Mikro,25000000,3,25.92,2022-01-19,LUNAS,0,0,0,2022-07-07 00:00:00
LOAN0001620,CUST002601,Tunaiku KTA,2000000,36,13.49,2023-04-24,LANCAR,0,0,896049,2023-10-25 00:00:00
LOAN0001621,CUST000555,Tunaiku KTA,2000000,6,24.72,2023-09-05,LANCAR,0,0,1729465,2024-07-11 00:00:00
LOAN0001622,CUST004561,Tunaiku Mikro,50000000,18,32.1,2022-08-07,LANCAR,0,0,19620794,2022-11-18 00:00:00
LOAN0001623,CUST004130,Tunaiku Mikro,25000000,6,27.98,2024-07-02,DPD60,65,1,9830853,2025-04-06 00:00:00
LOAN0001624,CUST001672,SMB Modal Usaha,5000000,3,22.2,2024-11-28,LANCAR,0,0,2899323,2025-03-28 00:00:00
LOAN0001625,CUST004766,Tunaiku KTA,25000000,12,34.6,2023-02-18,LUNAS,0,0,0,2023-04-11 00:00:00
LOAN0001626,CUST004588,SMB Invoice Financing,5000000,12,33.85,2022-09-09,LANCAR,0,0,3147564,2023-08-30 00:00:00
LOAN0001627,CUST003097,Tunaiku Mikro,5000000,6,34.04,2023-07-06,LANCAR,0,0,4591039,2024-05-26 00:00:00
LOAN0001628,CUST001216,Tunaiku Mikro,2000000,36,24.94,2025-01-13,LANCAR,0,0,1473896,2025-09-18 00:00:00
LOAN0001629,CUST004663,Tunaiku KTA,5000000,6,12.78,2024-12-10,LANCAR,0,0,3382310,2026-01-12 00:00:00
LOAN0001630,CUST003807,Tunaiku Mikro,5000000,6,30.33,2024-09-26,LANCAR,0,0,3874180,2024-10-26 00:00:00
LOAN0001631,CUST004928,Tunaiku KTA,25000000,3,34.63,2025-10-18,LUNAS,0,0,0,2026-03-04 00:00:00
LOAN0001632,CUST000761,Tunaiku KTA,2000000,6,18.1,2023-10-11,LANCAR,0,0,1057742,2024-04-22 00:00:00
LOAN0001633,CUST000345,Tunaiku KTA,10000000,12,17.91,2022-05-12,LANCAR,0,0,1289684,2022-05-24 00:00:00
LOAN0001634,CUST002366,Tunaiku KTA,100000000,36,13.54,2023-04-28,LANCAR,0,0,14037789,2023-06-03 00:00:00
LOAN0001635,CUST004699,Tunaiku KTA,2000000,6,35.29,2022-09-07,LANCAR,0,0,1093987,2022-09-14 00:00:00
LOAN0001636,CUST003745,Tunaiku KTA,2000000,36,26.1,2026-04-25,LANCAR,0,0,1293391,2026-09-23 00:00:00
LOAN0001637,CUST003803,Tunaiku Mikro,10000000,24,26.47,2025-08-16,DPD30,35,1,4654926,2025-10-05 00:00:00
LOAN0001638,CUST000870,Tunaiku Mikro,5000000,6,29.3,2022-06-10,LANCAR,0,0,4792736,2022-12-10 00:00:00
LOAN0001639,CUST004246,Tunaiku Mikro,2000000,3,21.05,2026-04-26,LANCAR,0,0,1876837,2026-10-19 00:00:00
LOAN0001640,CUST003211,Tunaiku Mikro,5000000,3,27.26,2024-10-28,LUNAS,0,0,0,2024-12-11 00:00:00
LOAN0001641,CUST002672,Tunaiku Mikro,2000000,3,31.85,2023-12-12,LUNAS,0,0,0,2025-01-08 00:00:00
LOAN0001642,CUST003116,Tunaiku Mikro,2000000,6,22.26,2023-08-10,LANCAR,0,0,1073691,2024-02-02 00:00:00
LOAN0001643,CUST002533,Tunaiku Mikro,10000000,24,22.39,2025-02-22,LANCAR,0,0,5394880,2025-11-19 00:00:00
LOAN0001644,CUST002608,Tunaiku Mikro,2000000,6,35.25,2024-10-18,LANCAR,0,0,1169993,2025-11-15 00:00:00
LOAN0001645,CUST001216,Tunaiku KTA,2000000,12,27.09,2024-03-02,LANCAR,0,0,517310,2024-06-25 00:00:00
LOAN0001646,CUST003325,Tunaiku Mikro,100000000,6,12.08,2023-07-01,LUNAS,0,0,0,2024-04-14 00:00:00
LOAN0001647,CUST003865,Tunaiku Mikro,2000000,18,16.02,2023-04-27,LANCAR,0,0,509074,2024-05-24 00:00:00
LOAN0001648,CUST003894,Tunaiku KTA,10000000,12,16.08,2025-03-21,LANCAR,0,0,6210711,2025-09-13 00:00:00
LOAN0001649,CUST004445,Tunaiku Mikro,25000000,24,18.19,2024-01-26,LUNAS,0,0,0,2024-12-23 00:00:00
LOAN0001650,CUST001908,Tunaiku Mikro,2000000,6,21.99,2023-10-29,LANCAR,0,0,664524,2023-11-24 00:00:00
LOAN0001651,CUST004249,SMB Invoice Financing,5000000,3,23.51,2023-07-09,LANCAR,0,0,2692047,2024-06-16 00:00:00
LOAN0001652,CUST002062,Tunaiku Mikro,10000000,12,22.59,2022-07-21,LUNAS,0,0,0,2022-11-27 00:00:00
LOAN0001653,CUST003624,SMB Modal Usaha,50000000,6,18.6,2025-03-31,LANCAR,0,0,34542974,2025-06-16 00:00:00
LOAN0001654,CUST000595,Tunaiku Mikro,25000000,3,30.14,2022-06-23,LUNAS,0,0,0,2022-08-27 00:00:00
LOAN0001655,CUST001819,SMB Modal Usaha,25000000,12,18.26,2025-10-24,LUNAS,0,0,0,2026-06-19 00:00:00
LOAN0001656,CUST003025,Tunaiku KTA,5000000,24,30.0,2022-03-19,LANCAR,0,0,1265677,2022-09-24 00:00:00
LOAN0001657,CUST000423,Tunaiku KTA,2000000,18,32.44,2023-06-20,LANCAR,0,0,230447,2024-02-13 00:00:00
LOAN0001658,CUST003929,Tunaiku KTA,2000000,3,31.65,2025-03-03,LANCAR,0,0,265557,2025-08-06 00:00:00
LOAN0001659,CUST004662,Tunaiku KTA,50000000,3,27.43,2023-06-22,LANCAR,0,0,36036737,2024-03-01 00:00:00
LOAN0001660,CUST001061,Tunaiku Mikro,5000000,3,13.99,2023-10-27,DPD30,35,1,3635357,2024-10-05 00:00:00
LOAN0001661,CUST004767,SMB Modal Usaha,2000000,6,13.84,2025-11-08,LANCAR,0,0,229963,2026-09-11 00:00:00
LOAN0001662,CUST001587,SMB Invoice Financing,2000000,3,14.5,2026-04-07,LANCAR,0,0,1035701,2026-08-11 00:00:00
LOAN0001663,CUST003862,Tunaiku KTA,25000000,3,23.01,2025-01-30,LANCAR,0,0,20233343,2026-02-24 00:00:00
LOAN0001664,CUST003839,Tunaiku KTA,50000000,6,25.41,2025-05-05,LANCAR,0,0,25227112,2025-10-15 00:00:00
LOAN0001665,CUST003890,Tunaiku KTA,10000000,6,16.93,2024-04-02,LUNAS,0,0,0,2024-11-16 00:00:00
LOAN0001666,CUST000981,Tunaiku Mikro,5000000,24,27.19,2025-01-25,LANCAR,0,0,2812990,2026-02-01 00:00:00
LOAN0001667,CUST001952,Tunaiku Mikro,5000000,3,31.9,2023-02-07,LANCAR,0,0,1031190,2024-02-29 00:00:00
LOAN0001668,CUST004328,Tunaiku Mikro,25000000,3,26.69,2022-11-17,LANCAR,0,0,13949076,2023-12-02 00:00:00
LOAN0001669,CUST003696,Tunaiku KTA,5000000,3,27.62,2024-11-19,LUNAS,0,0,0,2025-11-10 00:00:00
LOAN0001670,CUST004577,Tunaiku Mikro,50000000,18,28.95,2023-06-20,LANCAR,0,0,40246826,2024-07-17 00:00:00
LOAN0001671,CUST000420,Tunaiku Mikro,10000000,36,35.77,2026-02-17,LUNAS,0,0,0,2026-07-25 00:00:00
LOAN0001672,CUST001161,SMB Modal Usaha,2000000,6,16.47,2022-04-01,LANCAR,0,0,709258,2022-08-31 00:00:00
LOAN0001673,CUST000082,SMB Modal Usaha,50000000,18,17.85,2023-04-25,LANCAR,0,0,11007625,2024-02-12 00:00:00
LOAN0001674,CUST004378,Tunaiku Mikro,5000000,12,26.02,2022-08-11,LUNAS,0,0,0,2022-08-17 00:00:00
LOAN0001675,CUST003190,SMB Invoice Financing,50000000,6,15.75,2024-10-01,LANCAR,0,0,15476771,2025-06-19 00:00:00
LOAN0001676,CUST000993,Tunaiku Mikro,2000000,3,21.34,2025-12-02,LUNAS,0,0,0,2025-12-04 00:00:00
LOAN0001677,CUST000607,Tunaiku Mikro,25000000,24,27.97,2026-03-06,LANCAR,0,0,22275405,2026-09-19 00:00:00
LOAN0001678,CUST002278,Tunaiku KTA,25000000,36,12.52,2024-02-15,LUNAS,0,0,0,2024-12-26 00:00:00
