txn_id,account_id,txn_type,channel,amount,txn_ts
TXN000005850,ACC0003597,TRANSFER,VA,1853700,2025-11-13 23:37:12
TXN000005851,ACC0003031,TOPUP,VA,108155,2025-04-04 10:12:33
TXN000005852,ACC0000033,PAYMENT,QRIS,909593,2025-03-10 20:26:51
TXN000005853,ACC0004616,PAYMENT,VA,411112,2026-01-18 06:59:44
TXN000005854,ACC0002598,TRANSFER,QRIS,401317,2025-09-12 07:48:56
TXN000005855,ACC0004676,WITHDRAWAL,VA,110309,2025-11-06 15:11:56
TXN000005856,ACC0002327,TRANSFER,MOBILE_APP,629238,2026-04-08 23:20:30
TXN000005857,ACC0003923,TRANSFER,MOBILE_APP,804322,2025-02-02 01:05:10
TXN000005858,ACC0002706,PAYMENT,MOBILE_APP,224173,2025-09-28 03:22:15
TXN000005859,ACC0004165,TRANSFER,MOBILE_APP,59347,2025-12-05 01:47:44
TXN000005860,ACC0000459,PAYMENT,VA,356390,2026-01-31 16:37:41
TXN000005861,ACC0002830,WITHDRAWAL,VA,1465268,2026-02-06 17:17:21
TXN000005862,ACC0001454,PAYMENT,MOBILE_APP,471858,2025-08-24 14:56:48
TXN000005863,ACC0000093,PAYMENT,QRIS,283440,2025-09-16 18:42:59
TXN000005864,ACC0000605,PAYMENT,QRIS,2524518,2026-04-21 14:54:52
TXN000005865,ACC0002682,TRANSFER,ATM_BERSAMA,23001,2025-01-27 11:34:33
TXN000005866,ACC0000782,TOPUP,VA,400257,2025-02-24 12:48:37
TXN000005867,ACC0002226,WITHDRAWAL,MOBILE_APP,145388,2025-12-23 17:18:34
TXN000005868,ACC0002391,TOPUP,VA,78748,2026-03-12 01:24:40
TXN000005869,ACC0003845,WITHDRAWAL,MOBILE_APP,520832,2025-11-09 19:53:41
TXN000005870,ACC0004976,PAYMENT,QRIS,471172,2026-05-08 19:58:03
TXN000005871,ACC0000798,TRANSFER,MOBILE_APP,1121715,2025-01-17 09:54:19
TXN000005872,ACC0001404,PAYMENT,QRIS,860434,2025-04-02 05:03:02
TXN000005873,ACC0003589,PAYMENT,VA,128847,2025-01-31 21:36:36
TXN000005874,ACC0002718,WITHDRAWAL,MOBILE_APP,511766,2025-05-07 21:00:36
TXN000005875,ACC0002732,FEE,MOBILE_APP,106047,2025-09-05 00:26:42
TXN000005876,ACC0004897,WITHDRAWAL,MOBILE_APP,1024471,2025-08-10 18:28:25
TXN000005877,ACC0005797,TOPUP,VA,73355,2025-04-07 13:50:25
TXN000005878,ACC0004468,TOPUP,INTERNET_BANKING,2097655,2026-02-10 11:58:16
TXN000005879,ACC0000360,TOPUP,MOBILE_APP,262649,2026-02-03 21:09:22
TXN000005880,ACC0002635,TRANSFER,MOBILE_APP,512235,2025-07-12 20:05:09
TXN000005881,ACC0000930,PAYMENT,MOBILE_APP,928751,2025-09-07 11:34:40
TXN000005882,ACC0004375,TOPUP,QRIS,252726,2025-04-25 11:57:14
TXN000005883,ACC0000554,INTEREST,MOBILE_APP,320804,2025-07-28 03:03:46
TXN000005884,ACC0002945,TRANSFER,VA,2289718,2025-03-29 11:51:32
TXN000005885,ACC0005803,TRANSFER,ATM_BERSAMA,198023,2025-07-23 15:59:42
TXN000005886,ACC0005107,WITHDRAWAL,MOBILE_APP,129670,2025-06-01 11:03:23
TXN000005887,ACC0003660,TRANSFER,MOBILE_APP,406106,2026-05-24 10:13:06
TXN000005888,ACC0000257,FEE,MOBILE_APP,885258,2025-11-20 09:20:13
TXN000005889,ACC0001540,TOPUP,QRIS,312772,2025-09-22 04:30:13
TXN000005890,ACC0004407,TOPUP,INTERNET_BANKING,1304174,2025-08-03 12:55:12
TXN000005891,ACC0004136,TRANSFER,MOBILE_APP,367353,2025-03-14 10:00:44
TXN000005892,ACC0001016,PAYMENT,MOBILE_APP,911966,2026-01-09 16:06:45
TXN000005893,ACC0003405,INTEREST,MOBILE_APP,128513,2025-01-31 03:26:41
TXN000005894,ACC0003684,TRANSFER,QRIS,1649444,2025-08-19 13:30:08
TXN000005895,ACC0001229,WITHDRAWAL,QRIS,150034,2025-08-18 13:41:19
TXN000005896,ACC0002220,TOPUP,VA,180542,2025-07-12 17:23:25
TXN000005897,ACC0005396,TRANSFER,VA,625659,2025-04-30 16:07:18
TXN000005898,ACC0005112,INTEREST,MOBILE_APP,1165683,2026-03-25 05:07:19
TXN000005899,ACC0003678,TRANSFER,MOBILE_APP,151070,2025-06-26 19:40:46
TXN000005900,ACC0004107,PAYMENT,MOBILE_APP,247371,2025-01-25 09:32:43
TXN000005901,ACC0004352,TRANSFER,MOBILE_APP,23506,2025-04-18 05:15:45
TXN000005902,ACC0002084,TRANSFER,MOBILE_APP,150507,2025-12-20 17:44:22
TXN000005903,ACC0003701,TOPUP,MOBILE_APP,143613,2025-10-30 23:45:36
TXN000005904,ACC0005931,TOPUP,MOBILE_APP,844578,2025-01-20 08:51:59
TXN000005905,ACC0005259,PAYMENT,VA,543984,2026-05-21 04:37:09
TXN000005906,ACC0004057,TRANSFER,MOBILE_APP,295783,2025-12-31 20:22:37
TXN000005907,ACC0005093,WITHDRAWAL,QRIS,48920,2025-12-28 14:11:32
TXN000005908,ACC0000748,WITHDRAWAL,INTERNET_BANKING,354972,2025-07-27 08:48:51
TXN000005909,ACC0000866,FEE,MOBILE_APP,240075,2025-08-27 09:52:06
TXN000005910,ACC0003841,TOPUP,MOBILE_APP,213781,2025-06-29 15:46:25
TXN000005911,ACC0004398,WITHDRAWAL,MOBILE_APP,126515,2026-03-05 20:51:57
TXN000005912,ACC0004029,PAYMENT,QRIS,377801,2025-04-04 06:09:47
TXN000005913,ACC0005318,TRANSFER,MOBILE_APP,2107421,2025-11-01 06:37:18
TXN000005914,ACC0003866,PAYMENT,QRIS,272900,2026-02-07 16:44:38
TXN000005915,ACC0001930,TRANSFER,MOBILE_APP,42673,2025-09-15 00:38:49
TXN000005916,ACC0003003,PAYMENT,VA,5056156,2025-05-14 16:01:23
TXN000005917,ACC0002757,PAYMENT,VA,573053,2025-08-20 03:07:54
TXN000005918,ACC0003901,PAYMENT,INTERNET_BANKING,429380,2026-05-28 13:16:47
TXN000005919,ACC0000687,TRANSFER,MOBILE_APP,365936,2025-10-29 11:44:18
TXN000005920,ACC0002095,TRANSFER,QRIS,774484,2025-02-24 11:26:46
TXN000005921,ACC0000960,INTEREST,INTERNET_BANKING,197865,2025-08-03 05:31:37
TXN000005922,ACC0002291,FEE,MOBILE_APP,28804,2025-08-17 05:11:02
TXN000005923,ACC0002300,WITHDRAWAL,MOBILE_APP,463686,2025-12-30 06:11:29
TXN000005924,ACC0003380,TRANSFER,MOBILE_APP,11863983,2025-02-15 09:42:43
TXN000005925,ACC0002964,WITHDRAWAL,QRIS,349868,2025-04-19 05:30:39
TXN000005926,ACC0002863,TRANSFER,QRIS,878102,2025-08-19 22:02:03
TXN000005927,ACC0002743,TRANSFER,QRIS,123281,2026-01-07 10:22:07
TXN000005928,ACC0002561,TOPUP,QRIS,1078394,2025-08-28 07:01:35
TXN000005929,ACC0004826,WITHDRAWAL,VA,30342,2025-05-29 05:04:24
TXN000005930,ACC0005686,WITHDRAWAL,MOBILE_APP,398971,2025-12-07 03:56:48
TXN000005931,ACC0004088,TRANSFER,MOBILE_APP,446021,2025-07-21 06:02:48
TXN000005932,ACC0000980,TRANSFER,QRIS,2632226,2025-06-17 19:56:18
TXN000005933,ACC0000791,PAYMENT,MOBILE_APP,382529,2025-04-26 16:38:21
TXN000005934,ACC0001887,WITHDRAWAL,MOBILE_APP,523936,2026-04-22 17:59:22
TXN000005935,ACC0000490,TOPUP,VA,9705587,2025-02-02 02:30:02
TXN000005936,ACC0003484,INTEREST,ATM_BERSAMA,376701,2025-11-07 02:33:12
TXN000005937,ACC0000875,WITHDRAWAL,ATM_BERSAMA,241655,2026-02-03 14:32:45
TXN000005938,ACC0003742,TOPUP,VA,186140,2025-07-30 04:45:26
TXN000005939,ACC0001609,TOPUP,VA,260379,2026-04-26 18:07:04
TXN000005940,ACC0003063,WITHDRAWAL,ATM_BERSAMA,319957,2025-03-09 15:45:15
TXN000005941,ACC0003834,TRANSFER,QRIS,699967,2025-11-05 22:40:00
TXN000005942,ACC0002292,INTEREST,MOBILE_APP,544039,2025-03-13 10:22:50
TXN000005943,ACC0003961,INTEREST,ATM_BERSAMA,351040,2025-09-01 19:19:05
TXN000005944,ACC0003241,WITHDRAWAL,VA,1789720,2025-05-24 11:26:46
TXN000005945,ACC0000867,WITHDRAWAL,QRIS,494565,2025-01-20 07:38:37
TXN000005946,ACC0000587,WITHDRAWAL,MOBILE_APP,1936608,2025-03-19 13:20:33
TXN000005947,ACC0001702,TOPUP,VA,139802,2025-07-25 04:24:43
TXN000005948,ACC0000029,WITHDRAWAL,VA,540536,2025-08-15 21:29:49
TXN000005949,ACC0002597,WITHDRAWAL,VA,162879,2025-08-30 14:17:35
TXN000005950,ACC0001253,TOPUP,MOBILE_APP,423168,2026-02-15 22:24:43
TXN000005951,ACC0002326,TRANSFER,MOBILE_APP,107647,2025-09-23 04:33:07
TXN000005952,ACC0000383,TRANSFER,MOBILE_APP,128036,2025-05-02 22:23:29
TXN000005953,ACC0003798,WITHDRAWAL,MOBILE_APP,1200956,2025-11-21 13:41:49
TXN000005954,ACC0001630,PAYMENT,MOBILE_APP,94681,2025-02-10 19:54:21
TXN000005955,ACC0002854,PAYMENT,MOBILE_APP,493614,2025-10-24 16:53:56
TXN000005956,ACC0001596,INTEREST,MOBILE_APP,94214,2026-03-16 05:35:24
TXN000005957,ACC0005322,TOPUP,MOBILE_APP,210974,2026-04-16 22:52:13
TXN000005958,ACC0004065,PAYMENT,MOBILE_APP,270305,2025-12-15 13:48:56
TXN000005959,ACC0005608,TOPUP,QRIS,3813712,2025-11-25 23:19:54
TXN000005960,ACC0001098,PAYMENT,INTERNET_BANKING,490091,2025-08-12 17:40:14
TXN000005961,ACC0005788,PAYMENT,MOBILE_APP,189195,2026-04-23 13:13:15
TXN000005962,ACC0002452,TRANSFER,QRIS,881585,2025-02-24 17:31:41
TXN000005963,ACC0003632,FEE,QRIS,1000665,2025-08-30 07:51:46
TXN000005964,ACC0004046,PAYMENT,VA,68430,2025-10-21 08:56:14
TXN000005965,ACC0005466,TOPUP,QRIS,571331,2026-04-18 02:51:56
TXN000005966,ACC0001184,TOPUP,VA,2473135,2025-06-12 10:21:53
TXN000005967,ACC0004809,TOPUP,VA,297624,2025-06-25 23:39:48
TXN000005968,ACC0004117,TOPUP,MOBILE_APP,224368,2026-04-20 01:25:42
TXN000005969,ACC0002299,TRANSFER,QRIS,732947,2025-09-29 16:22:52
TXN000005970,ACC0001207,INTEREST,ATM_BERSAMA,1198472,2026-04-20 03:39:58
TXN000005971,ACC0003275,TOPUP,VA,658036,2025-12-26 14:47:12
TXN000005972,ACC0005651,TRANSFER,MOBILE_APP,211088,2025-12-06 18:27:45
TXN000005973,ACC0004420,WITHDRAWAL,MOBILE_APP,51306,2026-02-25 11:45:54
TXN000005974,ACC0001790,TRANSFER,MOBILE_APP,1361457,2025-12-13 21:11:15
TXN000005975,ACC0001111,WITHDRAWAL,MOBILE_APP,896714,2025-12-22 16:40:42
TXN000005976,ACC0003870,PAYMENT,MOBILE_APP,951545,2025-06-23 07:08:46
TXN000005977,ACC0000096,PAYMENT,MOBILE_APP,575703,2025-09-08 04:27:13
TXN000005978,ACC0003190,PAYMENT,QRIS,1866996,2025-04-25 03:19:10
TXN000005979,ACC0004362,TOPUP,MOBILE_APP,1217482,2025-11-11 08:06:04
TXN000005980,ACC0001788,PAYMENT,QRIS,10206030,2025-09-05 06:11:29
TXN000005981,ACC0000903,TOPUP,QRIS,435127,2026-04-02 12:05:34
TXN000005982,ACC0000149,WITHDRAWAL,MOBILE_APP,90127,2025-03-21 18:13:29
TXN000005983,ACC0002222,INTEREST,MOBILE_APP,646175,2025-10-20 01:58:55
TXN000005984,ACC0003596,TRANSFER,MOBILE_APP,502613,2025-12-28 01:03:36
TXN000005985,ACC0005940,TOPUP,MOBILE_APP,1782247,2025-11-13 15:17:19
TXN000005986,ACC0003601,TRANSFER,MOBILE_APP,88698,2026-03-06 10:27:39
TXN000005987,ACC0005687,FEE,MOBILE_APP,390420,2025-10-07 18:39:09
TXN000005988,ACC0003040,WITHDRAWAL,MOBILE_APP,817764,2025-04-21 03:07:05
TXN000005989,ACC0003975,WITHDRAWAL,VA,80217,2025-01-16 02:56:04
TXN000005990,ACC0002262,TOPUP,MOBILE_APP,203219,2026-05-28 06:46:17
TXN000005991,ACC0003314,TOPUP,VA,146653,2025-06-29 01:00:50
TXN000005992,ACC0001513,PAYMENT,MOBILE_APP,1122921,2025-11-08 23:09:24
TXN000005993,ACC0001045,PAYMENT,MOBILE_APP,238647,2025-04-22 12:56:41
TXN000005994,ACC0000481,TOPUP,MOBILE_APP,614141,2025-10-21 11:16:10
TXN000005995,ACC0003981,TRANSFER,QRIS,245425,2025-09-05 08:23:28
TXN000005996,ACC0000034,TRANSFER,VA,1137982,2025-02-19 10:52:20
TXN000005997,ACC0005889,PAYMENT,VA,533842,2025-02-28 06:53:02
TXN000005998,ACC0004531,TRANSFER,MOBILE_APP,1103712,2025-12-12 07:45:25
TXN000005999,ACC0003045,TRANSFER,QRIS,797461,2025-05-14 02:49:11
TXN000006000,ACC0005159,TOPUP,MOBILE_APP,321519,2025-06-30 19:30:25
TXN000006001,ACC0005751,WITHDRAWAL,QRIS,520004,2026-04-30 12:19:34
TXN000006002,ACC0000945,TRANSFER,MOBILE_APP,894040,2026-04-12 12:28:29
TXN000006003,ACC0005588,TOPUP,INTERNET_BANKING,1136644,2025-06-14 12:19:03
TXN000006004,ACC0005181,TOPUP,QRIS,74931,2025-05-03 12:53:44
TXN000006005,ACC0003994,PAYMENT,INTERNET_BANKING,79100,2026-03-18 02:06:17
TXN000006006,ACC0003691,TOPUP,VA,619770,2025-01-08 22:30:46
TXN000006007,ACC0002524,PAYMENT,QRIS,441939,2025-04-05 03:45:14
TXN000006008,ACC0005494,WITHDRAWAL,MOBILE_APP,605191,2025-01-28 14:52:54
TXN000006009,ACC0001907,TOPUP,MOBILE_APP,293105,2025-12-19 07:12:51
TXN000006010,ACC0004157,INTEREST,QRIS,41961,2025-12-17 05:14:42
TXN000006011,ACC0003741,WITHDRAWAL,MOBILE_APP,6702525,2025-06-13 17:56:21
TXN000006012,ACC0001781,TRANSFER,MOBILE_APP,637310,2025-01-27 16:51:33
TXN000006013,ACC0002397,TRANSFER,VA,117986,2025-08-21 01:49:21
TXN000006014,ACC0002634,PAYMENT,QRIS,1039159,2025-08-25 08:03:19
TXN000006015,ACC0002751,TOPUP,INTERNET_BANKING,400897,2025-06-10 15:25:20
TXN000006016,ACC0001980,WITHDRAWAL,ATM_BERSAMA,280312,2025-03-15 23:24:10
TXN000006017,ACC0004608,PAYMENT,MOBILE_APP,1385425,2025-11-11 15:36:05
TXN000006018,ACC0004762,WITHDRAWAL,MOBILE_APP,492228,2025-04-01 18:12:02
TXN000006019,ACC0005842,PAYMENT,MOBILE_APP,2356126,2025-05-24 18:16:37
TXN000006020,ACC0000710,INTEREST,QRIS,4117460,2026-04-20 20:45:36
TXN000006021,ACC0004964,INTEREST,MOBILE_APP,1225523,2025-01-27 23:38:47
TXN000006022,ACC0004622,TRANSFER,INTERNET_BANKING,105319,2025-11-27 04:57:10
TXN000006023,ACC0002007,WITHDRAWAL,MOBILE_APP,943803,2025-08-23 16:36:19
TXN000006024,ACC0004705,INTEREST,MOBILE_APP,15223,2025-12-04 14:09:41
TXN000006025,ACC0003014,WITHDRAWAL,MOBILE_APP,256403,2025-07-09 03:26:07
TXN000006026,ACC0000957,TRANSFER,INTERNET_BANKING,188576,2026-04-16 19:40:31
TXN000006027,ACC0005583,WITHDRAWAL,QRIS,871957,2025-01-12 09:09:40
TXN000006028,ACC0001380,TOPUP,MOBILE_APP,98845,2025-10-31 21:14:25
TXN000006029,ACC0002011,TRANSFER,MOBILE_APP,1119646,2025-08-12 21:48:48
TXN000006030,ACC0001883,TRANSFER,VA,7024279,2025-08-20 22:28:37
TXN000006031,ACC0005490,WITHDRAWAL,MOBILE_APP,144179,2025-06-29 11:54:28
TXN000006032,ACC0003625,TRANSFER,QRIS,771772,2025-10-18 22:20:24
TXN000006033,ACC0002830,PAYMENT,MOBILE_APP,2394360,2025-11-21 06:18:25
TXN000006034,ACC0001075,PAYMENT,VA,215501,2025-09-06 21:56:33
TXN000006035,ACC0002848,TRANSFER,MOBILE_APP,145126,2025-12-20 23:00:37
TXN000006036,ACC0001538,TRANSFER,QRIS,236115,2025-01-07 01:51:23
TXN000006037,ACC0002326,TOPUP,QRIS,1977577,2026-01-07 14:35:49
TXN000006038,ACC0002733,WITHDRAWAL,QRIS,870663,2025-05-02 21:25:36
TXN000006039,ACC0003078,WITHDRAWAL,MOBILE_APP,983057,2025-04-16 13:20:28
TXN000006040,ACC0005451,INTEREST,MOBILE_APP,670562,2026-05-02 23:37:12
TXN000006041,ACC0005863,WITHDRAWAL,ATM_BERSAMA,576324,2025-10-24 02:22:59
TXN000006042,ACC0005414,INTEREST,MOBILE_APP,1750855,2025-08-14 22:55:28
TXN000006043,ACC0003982,FEE,QRIS,243054,2025-06-30 04:26:49
TXN000006044,ACC0003646,WITHDRAWAL,MOBILE_APP,908984,2025-11-30 22:01:16
TXN000006045,ACC0003091,PAYMENT,MOBILE_APP,8875421,2025-12-08 10:20:39
TXN000006046,ACC0004403,TOPUP,MOBILE_APP,437646,2025-02-27 22:54:02
TXN000006047,ACC0005378,WITHDRAWAL,VA,433338,2025-04-08 07:11:56
TXN000006048,ACC0002984,INTEREST,INTERNET_BANKING,13027691,2025-10-09 14:47:21
TXN000006049,ACC0004802,TRANSFER,MOBILE_APP,1184144,2025-02-11 04:16:10
TXN000006050,ACC0003423,INTEREST,MOBILE_APP,492877,2025-06-30 17:14:37
TXN000006051,ACC0002190,TOPUP,MOBILE_APP,978430,2026-01-23 04:40:44
TXN000006052,ACC0003317,PAYMENT,QRIS,898916,2025-03-31 16:58:17
TXN000006053,ACC0002238,INTEREST,INTERNET_BANKING,941227,2026-03-17 11:01:17
TXN000006054,ACC0000400,TOPUP,MOBILE_APP,1087817,2026-03-17 10:37:16
TXN000006055,ACC0001103,PAYMENT,INTERNET_BANKING,215437,2026-05-11 06:03:59
TXN000006056,ACC0001457,INTEREST,MOBILE_APP,538451,2025-11-04 03:05:27
TXN000006057,ACC0003266,PAYMENT,MOBILE_APP,432660,2025-06-28 03:27:36
TXN000006058,ACC0005044,TRANSFER,MOBILE_APP,451287,2025-04-29 01:59:17
TXN000006059,ACC0000152,TRANSFER,MOBILE_APP,56210,2025-12-24 19:51:22
TXN000006060,ACC0000493,INTEREST,QRIS,38735,2025-08-14 01:02:22
TXN000006061,ACC0003774,PAYMENT,INTERNET_BANKING,268463,2026-01-10 00:12:53
TXN000006062,ACC0005348,PAYMENT,MOBILE_APP,75906,2025-03-26 07:00:34
TXN000006063,ACC0000600,TOPUP,QRIS,288438,2025-05-10 08:30:22
TXN000006064,ACC0002533,TRANSFER,VA,2943358,2025-10-17 06:04:22
TXN000006065,ACC0003757,TOPUP,MOBILE_APP,2496379,2025-05-31 13:32:18
TXN000006066,ACC0005326,PAYMENT,QRIS,500539,2025-01-03 18:37:01
TXN000006067,ACC0002701,PAYMENT,INTERNET_BANKING,1675447,2025-07-10 03:07:48
TXN000006068,ACC0003310,INTEREST,MOBILE_APP,42113,2025-02-24 17:55:22
TXN000006069,ACC0000041,PAYMENT,VA,678334,2026-01-30 16:44:31
TXN000006070,ACC0002334,TRANSFER,MOBILE_APP,1010849,2025-06-09 02:43:55
TXN000006071,ACC0004869,TRANSFER,MOBILE_APP,160865,2025-06-14 03:53:04
TXN000006072,ACC0005579,INTEREST,MOBILE_APP,80745,2025-07-23 02:36:19
TXN000006073,ACC0004723,TOPUP,QRIS,265926,2026-01-21 15:32:52
TXN000006074,ACC0000468,TOPUP,MOBILE_APP,68330,2025-11-02 20:50:53
TXN000006075,ACC0001710,TRANSFER,VA,313722,2025-06-25 08:15:32
TXN000006076,ACC0000608,TOPUP,MOBILE_APP,2442486,2025-12-01 07:37:07
TXN000006077,ACC0002374,PAYMENT,MOBILE_APP,1381700,2025-02-26 21:03:59
TXN000006078,ACC0005479,TOPUP,MOBILE_APP,95304,2025-05-05 01:25:44
TXN000006079,ACC0004853,TOPUP,MOBILE_APP,72513,2026-02-24 11:10:30
TXN000006080,ACC0000524,TOPUP,QRIS,1225934,2025-11-27 13:33:56
TXN000006081,ACC0005355,INTEREST,QRIS,1136217,2025-05-10 22:44:25
TXN000006082,ACC0005156,WITHDRAWAL,VA,362360,2026-04-29 05:21:53
TXN000006083,ACC0002219,INTEREST,VA,243826,2026-05-28 04:05:32
TXN000006084,ACC0003459,INTEREST,QRIS,250212,2025-02-23 08:11:40
TXN000006085,ACC0001458,PAYMENT,VA,108857,2025-02-23 11:24:08
TXN000006086,ACC0003658,FEE,MOBILE_APP,1038746,2025-10-11 11:23:12
TXN000006087,ACC0004384,TRANSFER,VA,139811,2026-01-26 16:54:13
TXN000006088,ACC0002564,WITHDRAWAL,MOBILE_APP,281141,2025-03-10 06:57:19
TXN000006089,ACC0003481,TRANSFER,VA,108809,2025-01-05 04:26:32
TXN000006090,ACC0002516,TRANSFER,ATM_BERSAMA,574833,2026-05-24 17:43:22
TXN000006091,ACC0000710,TOPUP,MOBILE_APP,1288908,2025-09-09 20:24:57
TXN000006092,ACC0002946,FEE,MOBILE_APP,635119,2026-01-14 18:03:45
TXN000006093,ACC0001694,FEE,MOBILE_APP,1631516,2025-12-08 09:38:50
TXN000006094,ACC0005988,TOPUP,VA,320196,2025-01-25 06:10:47
TXN000006095,ACC0001764,PAYMENT,QRIS,477642,2026-02-26 18:28:08
TXN000006096,ACC0004829,TOPUP,ATM_BERSAMA,700660,2025-06-06 19:27:29
TXN000006097,ACC0001687,TOPUP,MOBILE_APP,386949,2025-07-08 09:59:16
TXN000006098,ACC0005848,INTEREST,MOBILE_APP,1236992,2025-11-06 10:38:23
TXN000006099,ACC0001685,TRANSFER,MOBILE_APP,244109,2026-03-29 01:54:02
TXN000006100,ACC0001677,TRANSFER,VA,448406,2025-05-14 17:40:29
TXN000006101,ACC0004719,PAYMENT,MOBILE_APP,149798,2025-03-24 22:27:44
TXN000006102,ACC0002777,WITHDRAWAL,INTERNET_BANKING,145788,2025-04-10 13:28:56
TXN000006103,ACC0000438,TRANSFER,MOBILE_APP,1291340,2025-04-07 19:55:48
TXN000006104,ACC0005240,INTEREST,MOBILE_APP,204644,2025-07-31 16:01:17
TXN000006105,ACC0003633,TRANSFER,QRIS,209633,2025-03-26 12:46:09
TXN000006106,ACC0000280,TOPUP,MOBILE_APP,220268,2025-12-12 09:42:02
TXN000006107,ACC0004650,TRANSFER,MOBILE_APP,102275,2026-05-19 23:30:35
TXN000006108,ACC0004921,TOPUP,MOBILE_APP,164776,2025-12-27 05:05:00
TXN000006109,ACC0005302,FEE,VA,814612,2025-06-13 15:01:35
TXN000006110,ACC0002544,PAYMENT,VA,526600,2026-04-14 00:12:31
TXN000006111,ACC0001602,FEE,QRIS,160942,2026-02-18 05:55:11
TXN000006112,ACC0003274,TRANSFER,QRIS,92399,2026-04-14 08:26:17
TXN000006113,ACC0000959,PAYMENT,MOBILE_APP,204670,2026-02-26 14:05:09
TXN000006114,ACC0003328,WITHDRAWAL,MOBILE_APP,165966,2026-03-17 23:55:57
TXN000006115,ACC0000718,TOPUP,MOBILE_APP,797922,2025-05-15 12:12:41
TXN000006116,ACC0004490,TOPUP,INTERNET_BANKING,1416710,2025-06-19 05:48:29
TXN000006117,ACC0004406,TRANSFER,MOBILE_APP,392605,2025-02-19 06:07:28
TXN000006118,ACC0003333,FEE,MOBILE_APP,1343018,2025-09-17 05:53:58
TXN000006119,ACC0003404,TRANSFER,MOBILE_APP,52449,2025-11-29 22:14:03
TXN000006120,ACC0001986,TRANSFER,VA,1303684,2025-05-07 01:04:20
TXN000006121,ACC0001742,PAYMENT,QRIS,557270,2026-02-14 05:45:07
TXN000006122,ACC0004315,TRANSFER,MOBILE_APP,1072989,2025-03-13 08:52:15
TXN000006123,ACC0004133,PAYMENT,MOBILE_APP,1624074,2025-08-25 00:05:48
TXN000006124,ACC0001368,WITHDRAWAL,MOBILE_APP,1622723,2026-02-07 06:13:37
TXN000006125,ACC0003989,TOPUP,MOBILE_APP,235767,2026-01-29 06:07:00
TXN000006126,ACC0002321,PAYMENT,MOBILE_APP,722942,2025-06-11 15:07:06
TXN000006127,ACC0003580,TOPUP,MOBILE_APP,862433,2026-03-05 10:09:34
TXN000006128,ACC0001585,TOPUP,MOBILE_APP,344333,2026-05-17 04:24:15
TXN000006129,ACC0001123,TOPUP,MOBILE_APP,183508,2025-11-14 10:55:45
TXN000006130,ACC0004697,FEE,MOBILE_APP,1151377,2025-05-28 12:17:06
TXN000006131,ACC0001248,PAYMENT,MOBILE_APP,51791,2025-07-30 00:06:42
TXN000006132,ACC0001782,TRANSFER,QRIS,1457560,2025-04-27 21:38:21
TXN000006133,ACC0001686,PAYMENT,INTERNET_BANKING,332617,2025-10-31 08:50:44
TXN000006134,ACC0001784,PAYMENT,MOBILE_APP,618094,2025-06-25 11:51:55
TXN000006135,ACC0001729,WITHDRAWAL,QRIS,593747,2026-02-14 04:55:42
TXN000006136,ACC0003051,WITHDRAWAL,MOBILE_APP,118252,2025-10-28 06:49:53
TXN000006137,ACC0000204,TOPUP,INTERNET_BANKING,1279822,2026-03-20 14:55:48
TXN000006138,ACC0000404,TRANSFER,QRIS,88161,2025-06-09 02:48:21
TXN000006139,ACC0004861,WITHDRAWAL,MOBILE_APP,5897120,2026-03-27 04:49:22
TXN000006140,ACC0001714,PAYMENT,VA,610107,2025-12-01 13:50:17
TXN000006141,ACC0002945,TOPUP,QRIS,1096539,2025-03-25 09:35:04
TXN000006142,ACC0004731,TRANSFER,MOBILE_APP,353780,2025-07-15 01:58:44
TXN000006143,ACC0005861,TOPUP,QRIS,7577692,2025-12-31 09:44:45
TXN000006144,ACC0005348,TRANSFER,MOBILE_APP,1071966,2025-04-29 16:52:00
TXN000006145,ACC0002368,TOPUP,QRIS,529799,2026-03-12 19:06:41
TXN000006146,ACC0002571,INTEREST,MOBILE_APP,965807,2025-04-19 02:50:35
TXN000006147,ACC0004218,INTEREST,MOBILE_APP,216363,2026-03-08 06:20:49
TXN000006148,ACC0001238,TOPUP,QRIS,1537197,2025-05-07 03:32:08
TXN000006149,ACC0004037,TOPUP,VA,760717,2026-03-29 21:09:29
TXN000006150,ACC0000558,TOPUP,MOBILE_APP,561134,2025-08-27 20:39:09
TXN000006151,ACC0000894,PAYMENT,MOBILE_APP,172135,2025-04-13 11:09:44
TXN000006152,ACC0003967,TOPUP,MOBILE_APP,565134,2025-03-31 23:17:13
TXN000006153,ACC0002924,TRANSFER,MOBILE_APP,695963,2025-03-23 21:11:34
TXN000006154,ACC0003535,WITHDRAWAL,QRIS,1532314,2025-08-25 08:52:18
TXN000006155,ACC0004557,PAYMENT,ATM_BERSAMA,446977,2025-07-22 21:08:09
TXN000006156,ACC0001864,INTEREST,VA,1121307,2025-02-08 04:58:09
TXN000006157,ACC0002441,WITHDRAWAL,VA,1294628,2025-01-10 20:04:23
TXN000006158,ACC0001993,TOPUP,QRIS,515349,2026-01-28 20:16:32
TXN000006159,ACC0002982,TRANSFER,MOBILE_APP,74311,2025-02-27 12:42:20
TXN000006160,ACC0001127,TRANSFER,MOBILE_APP,587669,2025-11-06 03:25:01
TXN000006161,ACC0000646,TOPUP,MOBILE_APP,111890,2025-04-18 06:12:15
TXN000006162,ACC0000330,WITHDRAWAL,VA,76786,2026-04-18 07:59:26
