repayment_id,loan_id,due_date,paid_date,amount_due,amount_paid,is_late
RPM00012885,LOAN0005588,2024-01-30,2024-01-27,1000000,1000000,0
RPM00012886,LOAN0004905,2022-06-21,2022-06-20,2000000,2000000,0
RPM00012887,LOAN0006665,2026-05-02,2026-05-03,500000,500000,1
RPM00012888,LOAN0004886,2025-03-08,2025-03-08,4000000,4000000,0
RPM00012889,LOAN0003331,2023-12-19,2023-12-18,2000000,2000000,0
RPM00012890,LOAN0004462,2024-04-23,2024-04-20,4000000,4000000,0
RPM00012891,LOAN0001920,2024-11-10,2024-11-08,300000,300000,0
RPM00012892,LOAN0004991,2022-12-01,2022-12-01,2000000,2000000,0
RPM00012893,LOAN0005190,2022-07-19,2022-07-28,500000,500000,1
RPM00012894,LOAN0004919,2025-08-28,2025-09-15,300000,300000,1
RPM00012895,LOAN0002702,2023-11-14,2023-12-05,1000000,1000000,1
RPM00012896,LOAN0001437,2024-11-28,2024-11-26,1000000,1000000,0
RPM00012897,LOAN0003989,2022-10-26,2022-10-23,500000,500000,0
RPM00012898,LOAN0000764,2026-05-22,2026-05-23,4000000,4000000,1
RPM00012899,LOAN0001113,2023-07-09,2023-07-06,1000000,308793,0
RPM00012900,LOAN0004749,2024-10-21,2024-10-25,1000000,1000000,1
RPM00012901,LOAN0001643,2024-04-17,2024-04-15,300000,300000,0
RPM00012902,LOAN0005359,2025-02-04,2025-02-04,4000000,4000000,0
RPM00012903,LOAN0002037,2026-05-16,2026-05-13,1000000,1000000,0
RPM00012904,LOAN0007606,2024-02-05,2024-02-03,1000000,1000000,0
RPM00012905,LOAN0005253,2023-11-18,2023-11-15,2000000,2000000,0
RPM00012906,LOAN0007343,2023-11-25,2023-11-22,300000,300000,0
RPM00012907,LOAN0000683,2022-08-04,2022-08-14,1000000,1000000,1
RPM00012908,LOAN0000025,2023-08-03,2023-08-02,4000000,4000000,0
RPM00012909,LOAN0004676,2025-05-12,2025-05-12,300000,300000,0
RPM00012910,LOAN0001768,2022-02-12,2022-02-09,500000,500000,0
RPM00012911,LOAN0004495,2024-10-22,2024-10-20,500000,500000,0
RPM00012912,LOAN0001335,2022-07-20,2022-07-19,1000000,1000000,0
RPM00012913,LOAN0005153,2025-01-02,2025-01-01,2000000,2000000,0
RPM00012914,LOAN0005071,2025-09-27,2025-09-27,300000,156780,0
RPM00012915,LOAN0005436,2023-07-14,2023-07-13,4000000,4000000,0
RPM00012916,LOAN0000950,2023-07-16,2023-07-16,1000000,1000000,0
RPM00012917,LOAN0001570,2024-12-31,2024-12-29,4000000,4000000,0
RPM00012918,LOAN0004011,2025-01-10,2025-01-07,4000000,4000000,0
RPM00012919,LOAN0004639,2025-08-04,2025-08-01,1000000,1000000,0
RPM00012920,LOAN0002017,2022-04-02,2022-03-31,4000000,4000000,0
RPM00012921,LOAN0004291,2025-05-27,2025-05-26,300000,300000,0
RPM00012922,LOAN0007674,2025-09-18,2025-09-16,2000000,2000000,0
RPM00012923,LOAN0003976,2026-03-17,2026-03-17,1000000,1000000,0
RPM00012924,LOAN0000268,2025-04-14,2025-04-14,2000000,2000000,0
RPM00012925,LOAN0000615,2022-09-04,2022-09-05,1000000,1000000,1
RPM00012926,LOAN0006616,2026-01-07,2026-01-05,300000,300000,0
RPM00012927,LOAN0003043,2023-07-05,2023-07-20,2000000,2000000,1
RPM00012928,LOAN0002079,2022-12-16,2022-12-14,1000000,1000000,0
RPM00012929,LOAN0006086,2025-08-25,2025-08-24,300000,300000,0
RPM00012930,LOAN0001887,2022-06-24,2022-06-21,4000000,4000000,0
RPM00012931,LOAN0007259,2025-01-17,2025-01-17,500000,500000,0
RPM00012932,LOAN0000573,2025-12-04,2025-12-01,1000000,1000000,0
RPM00012933,LOAN0006541,2022-12-03,2022-12-03,4000000,4000000,0
RPM00012934,LOAN0006307,2024-10-23,2024-10-21,2000000,2000000,0
RPM00012935,LOAN0000272,2024-02-03,2024-01-31,300000,300000,0
RPM00012936,LOAN0003125,2024-03-17,2024-03-14,300000,300000,0
RPM00012937,LOAN0005816,2025-11-30,2025-11-28,1000000,1000000,0
RPM00012938,LOAN0005785,2024-08-09,2024-08-08,2000000,2000000,0
RPM00012939,LOAN0007800,2023-05-30,2023-05-27,300000,300000,0
RPM00012940,LOAN0000676,2024-07-09,2024-07-08,300000,300000,0
RPM00012941,LOAN0000056,2024-05-19,2024-05-19,2000000,2000000,0
RPM00012942,LOAN0005337,2025-02-18,2025-02-16,2000000,2000000,0
RPM00012943,LOAN0004686,2026-01-18,2026-01-17,300000,300000,0
RPM00012944,LOAN0003734,2024-12-04,2024-12-03,1000000,1000000,0
RPM00012945,LOAN0000735,2023-03-26,2023-03-29,500000,500000,1
RPM00012946,LOAN0007243,2022-11-25,2022-11-22,500000,500000,0
RPM00012947,LOAN0004254,2025-01-15,2025-01-17,4000000,4000000,1
RPM00012948,LOAN0004078,2025-02-16,2025-02-16,4000000,4000000,0
RPM00012949,LOAN0006494,2024-04-26,2024-04-23,2000000,2000000,0
RPM00012950,LOAN0000054,2025-08-13,2025-08-13,300000,300000,0
RPM00012951,LOAN0002485,2022-11-06,2022-11-03,500000,500000,0
RPM00012952,LOAN0004918,2023-03-01,2023-03-20,500000,500000,1
RPM00012953,LOAN0007001,2023-01-27,2023-01-26,4000000,4000000,0
RPM00012954,LOAN0000984,2024-08-18,2024-08-16,2000000,2000000,0
RPM00012955,LOAN0007650,2026-04-23,2026-05-12,500000,500000,1
RPM00012956,LOAN0005643,2026-01-03,2026-01-02,1000000,1000000,0
RPM00012957,LOAN0002994,2024-04-03,2024-04-02,4000000,4000000,0
RPM00012958,LOAN0002685,2023-08-24,2023-08-23,1000000,1000000,0
RPM00012959,LOAN0002735,2022-03-14,2022-03-12,4000000,4000000,0
RPM00012960,LOAN0004750,2025-05-17,2025-05-17,4000000,4000000,0
RPM00012961,LOAN0007603,2024-08-20,2024-08-19,1000000,1000000,0
RPM00012962,LOAN0007076,2024-12-05,2024-12-03,500000,500000,0
RPM00012963,LOAN0007751,2023-03-18,2023-04-01,300000,300000,1
RPM00012964,LOAN0005336,2024-06-03,2024-06-18,300000,300000,1
RPM00012965,LOAN0007203,2025-11-29,2025-11-27,500000,500000,0
RPM00012966,LOAN0000552,2023-09-21,2023-09-24,300000,300000,1
RPM00012967,LOAN0007873,2022-06-19,2022-06-17,500000,500000,0
RPM00012968,LOAN0000033,2023-06-01,2023-06-23,4000000,4000000,1
RPM00012969,LOAN0007250,2022-11-11,2022-12-04,1000000,1000000,1
RPM00012970,LOAN0000920,2023-01-14,2023-01-12,500000,500000,0
RPM00012971,LOAN0001083,2025-02-17,2025-02-17,4000000,4000000,0
RPM00012972,LOAN0007666,2023-06-08,2023-06-08,2000000,2000000,0
RPM00012973,LOAN0005547,2023-01-12,2023-01-10,2000000,2000000,0
RPM00012974,LOAN0006139,2025-06-22,2025-07-09,500000,500000,1
RPM00012975,LOAN0003544,2025-06-24,2025-06-22,2000000,2000000,0
RPM00012976,LOAN0000428,2023-08-26,2023-08-24,300000,300000,0
RPM00012977,LOAN0007952,2023-05-01,2023-05-01,500000,500000,0
RPM00012978,LOAN0001742,2025-04-25,2025-04-22,2000000,2000000,0
RPM00012979,LOAN0000656,2022-02-27,2022-02-24,500000,500000,0
RPM00012980,LOAN0002751,2026-01-02,2026-01-01,4000000,4000000,0
RPM00012981,LOAN0001448,2022-09-27,2022-09-25,300000,300000,0
RPM00012982,LOAN0005264,2024-01-16,2024-01-13,300000,300000,0
RPM00012983,LOAN0002951,2023-08-28,2023-08-27,1000000,865050,0
RPM00012984,LOAN0003539,2024-04-03,2024-03-31,500000,500000,0
RPM00012985,LOAN0002988,2024-06-16,2024-07-01,1000000,1000000,1
RPM00012986,LOAN0004291,2024-05-11,2024-05-12,1000000,1000000,1
RPM00012987,LOAN0006804,2022-11-07,2022-11-06,500000,351978,0
RPM00012988,LOAN0004857,2023-02-12,2023-02-10,500000,500000,0
RPM00012989,LOAN0001807,2025-03-07,2025-03-06,1000000,1000000,0
RPM00012990,LOAN0001048,2023-07-21,2023-08-11,1000000,1000000,1
RPM00012991,LOAN0000183,2025-11-30,2025-12-11,1000000,1000000,1
RPM00012992,LOAN0004741,2024-07-06,2024-07-04,300000,300000,0
RPM00012993,LOAN0004532,2026-01-04,2026-01-01,4000000,4000000,0
RPM00012994,LOAN0004296,2022-05-16,2022-05-15,300000,300000,0
RPM00012995,LOAN0003326,2023-02-12,2023-02-10,300000,300000,0
RPM00012996,LOAN0001254,2025-09-14,2025-10-04,4000000,4000000,1
RPM00012997,LOAN0003211,2024-02-14,2024-02-11,300000,300000,0
RPM00012998,LOAN0002865,2022-03-03,2022-03-01,4000000,4000000,0
RPM00012999,LOAN0006036,2022-02-19,2022-02-19,2000000,2000000,0
RPM00013000,LOAN0006709,2022-06-24,2022-07-14,2000000,2000000,1
RPM00013001,LOAN0004141,2024-10-23,2024-11-05,300000,300000,1
RPM00013002,LOAN0006970,2024-08-07,2024-08-07,300000,300000,0
RPM00013003,LOAN0007677,2024-05-02,2024-04-30,500000,500000,0
RPM00013004,LOAN0005754,2023-08-09,2023-08-06,2000000,2000000,0
RPM00013005,LOAN0007518,2023-07-06,2023-07-18,300000,300000,1
RPM00013006,LOAN0002816,2022-07-24,2022-07-24,2000000,1631411,0
RPM00013007,LOAN0001378,2026-03-07,2026-03-22,1000000,1000000,1
RPM00013008,LOAN0000010,2022-04-26,2022-04-26,500000,500000,0
RPM00013009,LOAN0006697,2024-09-20,2024-09-17,300000,300000,0
RPM00013010,LOAN0005965,2022-03-16,2022-03-15,4000000,4000000,0
RPM00013011,LOAN0007173,2023-08-29,2023-09-11,2000000,2000000,1
RPM00013012,LOAN0006296,2026-05-10,2026-05-09,1000000,1000000,0
RPM00013013,LOAN0007678,2022-07-01,2022-06-29,4000000,4000000,0
RPM00013014,LOAN0005017,2022-02-16,2022-02-15,300000,300000,0
RPM00013015,LOAN0002127,2023-03-16,2023-03-16,4000000,4000000,0
RPM00013016,LOAN0006666,2023-06-28,2023-06-25,2000000,2000000,0
RPM00013017,LOAN0006144,2022-09-26,2022-09-24,1000000,1000000,0
RPM00013018,LOAN0002717,2025-04-01,2025-03-29,500000,500000,0
RPM00013019,LOAN0004071,2026-04-25,2026-04-25,500000,500000,0
RPM00013020,LOAN0001503,2022-02-08,2022-02-08,2000000,2000000,0
RPM00013021,LOAN0007643,2024-09-13,2024-09-12,1000000,1000000,0
RPM00013022,LOAN0002051,2023-01-09,2023-01-09,300000,300000,0
RPM00013023,LOAN0000852,2024-02-27,2024-02-26,500000,500000,0
RPM00013024,LOAN0004753,2022-12-01,2022-11-30,4000000,4000000,0
RPM00013025,LOAN0000901,2024-04-26,2024-04-23,4000000,4000000,0
RPM00013026,LOAN0004249,2023-01-11,2023-01-08,2000000,2000000,0
RPM00013027,LOAN0000831,2022-11-26,2022-12-18,300000,300000,1
RPM00013028,LOAN0004305,2023-04-16,2023-04-13,500000,500000,0
RPM00013029,LOAN0000794,2026-03-01,2026-02-28,300000,300000,0
RPM00013030,LOAN0004722,2024-08-26,2024-08-25,4000000,4000000,0
RPM00013031,LOAN0002334,2026-05-21,2026-05-18,300000,300000,0
RPM00013032,LOAN0007328,2023-03-04,2023-03-22,500000,500000,1
RPM00013033,LOAN0000157,2025-12-15,2025-12-12,2000000,2000000,0
RPM00013034,LOAN0005341,2026-05-01,2026-05-01,4000000,4000000,0
RPM00013035,LOAN0007832,2023-05-18,2023-05-17,300000,300000,0
RPM00013036,LOAN0005128,2022-09-04,2022-09-04,4000000,4000000,0
RPM00013037,LOAN0000548,2025-04-27,2025-04-27,300000,300000,0
RPM00013038,LOAN0004752,2024-02-17,2024-02-25,500000,500000,1
RPM00013039,LOAN0002681,2023-09-03,2023-08-31,4000000,4000000,0
RPM00013040,LOAN0001700,2025-09-01,2025-09-01,500000,500000,0
RPM00013041,LOAN0005644,2022-04-17,2022-04-29,1000000,1000000,1
RPM00013042,LOAN0003486,2024-04-27,2024-04-27,500000,500000,0
RPM00013043,LOAN0006467,2024-04-03,2024-04-02,2000000,1254591,0
RPM00013044,LOAN0006479,2022-10-25,2022-10-23,2000000,1261313,0
RPM00013045,LOAN0004391,2026-05-08,2026-05-23,500000,500000,1
RPM00013046,LOAN0001794,2026-03-20,2026-03-19,500000,390714,0
RPM00013047,LOAN0003800,2025-09-15,2025-10-01,4000000,4000000,1
RPM00013048,LOAN0002029,2025-10-17,2025-10-17,300000,300000,0
RPM00013049,LOAN0006169,2022-10-13,2022-10-10,300000,300000,0
RPM00013050,LOAN0005679,2024-04-13,2024-04-10,1000000,1000000,0
RPM00013051,LOAN0007989,2023-01-27,2023-01-27,500000,500000,0
RPM00013052,LOAN0005329,2022-06-12,2022-06-17,4000000,4000000,1
RPM00013053,LOAN0005990,2024-11-14,2024-11-11,300000,300000,0
RPM00013054,LOAN0005495,2025-06-10,2025-06-10,1000000,1000000,0
RPM00013055,LOAN0003262,2023-08-13,2023-08-12,1000000,1000000,0
RPM00013056,LOAN0002455,2023-03-08,2023-03-07,2000000,2000000,0
RPM00013057,LOAN0004141,2023-04-21,2023-04-20,300000,300000,0
RPM00013058,LOAN0000163,2024-07-19,2024-07-18,300000,300000,0
RPM00013059,LOAN0006021,2022-05-12,2022-05-19,300000,300000,1
RPM00013060,LOAN0000407,2025-08-02,2025-08-02,1000000,1000000,0
RPM00013061,LOAN0004427,2023-05-13,2023-05-10,2000000,2000000,0
RPM00013062,LOAN0006660,2025-05-11,2025-05-11,4000000,4000000,0
RPM00013063,LOAN0002390,2024-05-08,2024-05-05,2000000,2000000,0
RPM00013064,LOAN0001474,2025-05-24,2025-05-24,2000000,2000000,0
RPM00013065,LOAN0001385,2023-01-05,2023-01-03,4000000,4000000,0
RPM00013066,LOAN0005627,2023-12-04,2023-12-03,4000000,4000000,0
RPM00013067,LOAN0001551,2025-10-15,2025-10-13,500000,500000,0
RPM00013068,LOAN0007144,2022-04-04,2022-04-09,2000000,2000000,1
RPM00013069,LOAN0006017,2025-02-09,2025-02-07,500000,500000,0
RPM00013070,LOAN0007761,2023-06-12,2023-06-11,1000000,1000000,0
RPM00013071,LOAN0002343,2022-04-06,2022-04-05,300000,300000,0
RPM00013072,LOAN0002559,2024-04-24,2024-04-21,2000000,2000000,0
RPM00013073,LOAN0007147,2023-06-28,2023-06-27,300000,300000,0
RPM00013074,LOAN0003013,2026-04-03,2026-03-31,300000,300000,0
RPM00013075,LOAN0003655,2024-02-13,2024-02-11,4000000,4000000,0
RPM00013076,LOAN0000207,2022-05-26,2022-05-24,500000,500000,0
RPM00013077,LOAN0007965,2022-04-15,2022-04-15,300000,300000,0
RPM00013078,LOAN0001500,2023-01-31,2023-01-30,500000,500000,0
RPM00013079,LOAN0000838,2025-11-29,2025-11-30,500000,500000,1
RPM00013080,LOAN0002665,2025-01-07,2025-01-07,500000,428339,0
RPM00013081,LOAN0000626,2025-05-29,2025-06-06,2000000,2000000,1
RPM00013082,LOAN0007148,2024-01-14,2024-02-04,1000000,1000000,1
RPM00013083,LOAN0004293,2023-02-27,2023-02-26,300000,300000,0
RPM00013084,LOAN0007167,2024-09-09,2024-09-09,1000000,1000000,0
RPM00013085,LOAN0003545,2025-05-09,2025-05-19,300000,300000,1
RPM00013086,LOAN0001061,2025-10-19,2025-10-16,500000,500000,0
RPM00013087,LOAN0007793,2022-08-07,2022-08-06,300000,300000,0
RPM00013088,LOAN0004375,2024-04-10,2024-04-07,500000,182575,0
RPM00013089,LOAN0004209,2023-07-22,2023-08-15,2000000,2000000,1
RPM00013090,LOAN0005315,2025-01-22,2025-02-01,500000,307944,1
RPM00013091,LOAN0000848,2025-12-11,2025-12-09,1000000,1000000,0
RPM00013092,LOAN0005959,2023-08-31,2023-08-31,500000,500000,0
RPM00013093,LOAN0006090,2023-12-28,2023-12-27,4000000,4000000,0
RPM00013094,LOAN0005827,2026-03-10,2026-03-07,4000000,4000000,0
RPM00013095,LOAN0000094,2022-11-27,2022-11-26,2000000,2000000,0
RPM00013096,LOAN0001305,2024-05-14,2024-05-11,1000000,853236,0
RPM00013097,LOAN0007092,2023-05-15,2023-05-13,300000,300000,0
RPM00013098,LOAN0000906,2022-06-07,2022-06-05,4000000,4000000,0
RPM00013099,LOAN0002788,2026-05-17,2026-05-17,4000000,4000000,0
RPM00013100,LOAN0002529,2023-03-29,2023-03-28,1000000,1000000,0
RPM00013101,LOAN0000623,2024-07-21,2024-07-20,4000000,4000000,0
RPM00013102,LOAN0006693,2025-08-19,2025-08-17,500000,500000,0
RPM00013103,LOAN0002834,2023-07-08,2023-07-06,300000,300000,0
RPM00013104,LOAN0001986,2025-09-07,2025-09-05,4000000,4000000,0
RPM00013105,LOAN0004802,2022-09-22,2022-09-22,4000000,4000000,0
RPM00013106,LOAN0002082,2023-06-08,2023-06-07,2000000,2000000,0
RPM00013107,LOAN0001513,2024-12-22,2024-12-21,4000000,4000000,0
RPM00013108,LOAN0006337,2025-05-15,2025-05-14,500000,500000,0
RPM00013109,LOAN0004310,2024-02-06,2024-02-06,4000000,4000000,0
RPM00013110,LOAN0006815,2025-08-29,2025-08-28,1000000,1000000,0
RPM00013111,LOAN0001124,2024-04-21,2024-04-20,300000,300000,0
RPM00013112,LOAN0003896,2025-07-14,2025-07-29,300000,300000,1
RPM00013113,LOAN0000290,2025-09-10,2025-09-10,4000000,4000000,0
RPM00013114,LOAN0000467,2024-12-21,2024-12-21,1000000,1000000,0
RPM00013115,LOAN0007402,2022-05-16,2022-05-25,2000000,2000000,1
RPM00013116,LOAN0001639,2024-04-21,2024-04-19,1000000,1000000,0
RPM00013117,LOAN0003716,2025-10-30,2025-11-08,300000,300000,1
RPM00013118,LOAN0004470,2022-03-10,2022-03-24,2000000,2000000,1
RPM00013119,LOAN0004619,2024-02-06,2024-02-05,1000000,1000000,0
RPM00013120,LOAN0005761,2022-02-17,2022-02-15,4000000,4000000,0
RPM00013121,LOAN0000216,2023-08-05,2023-08-05,1000000,1000000,0
RPM00013122,LOAN0004322,2022-02-16,2022-02-14,4000000,4000000,0
RPM00013123,LOAN0004926,2026-01-31,2026-01-29,1000000,1000000,0
RPM00013124,LOAN0002778,2023-11-26,2023-11-26,300000,300000,0
RPM00013125,LOAN0004538,2023-04-06,2023-04-05,2000000,2000000,0
RPM00013126,LOAN0006999,2025-09-16,2025-09-14,300000,268574,0
RPM00013127,LOAN0002253,2022-03-11,2022-03-08,300000,300000,0
RPM00013128,LOAN0005524,2026-05-20,2026-05-17,2000000,2000000,0
RPM00013129,LOAN0007239,2022-08-31,2022-08-31,1000000,1000000,0
RPM00013130,LOAN0001978,2023-09-27,2023-09-27,1000000,1000000,0
RPM00013131,LOAN0003935,2023-04-27,2023-04-25,2000000,2000000,0
RPM00013132,LOAN0004333,2022-11-24,2022-12-11,300000,238713,1
RPM00013133,LOAN0004624,2026-02-03,2026-02-01,2000000,2000000,0
RPM00013134,LOAN0000776,2024-12-20,2024-12-17,300000,300000,0
RPM00013135,LOAN0002672,2022-12-06,2022-12-06,500000,500000,0
RPM00013136,LOAN0002811,2022-12-30,2022-12-29,1000000,1000000,0
RPM00013137,LOAN0000840,2022-10-19,2022-10-16,1000000,1000000,0
RPM00013138,LOAN0007080,2024-07-29,2024-07-27,4000000,4000000,0
RPM00013139,LOAN0006292,2026-03-29,2026-03-26,500000,500000,0
RPM00013140,LOAN0000204,2024-05-02,2024-04-29,2000000,2000000,0
RPM00013141,LOAN0007990,2026-01-26,2026-02-01,500000,500000,1
RPM00013142,LOAN0003109,2026-01-06,2026-01-03,500000,500000,0
RPM00013143,LOAN0003569,2023-03-19,2023-04-05,1000000,1000000,1
RPM00013144,LOAN0007617,2024-06-05,2024-06-02,300000,300000,0
RPM00013145,LOAN0002302,2025-02-25,2025-02-23,4000000,4000000,0
RPM00013146,LOAN0003168,2022-07-08,2022-07-07,500000,500000,0
RPM00013147,LOAN0002727,2022-11-15,2022-11-12,1000000,1000000,0
RPM00013148,LOAN0001997,2025-03-06,2025-03-03,300000,300000,0
RPM00013149,LOAN0001970,2023-05-17,2023-05-15,4000000,4000000,0
RPM00013150,LOAN0003536,2023-12-13,2023-12-11,300000,300000,0
RPM00013151,LOAN0000288,2023-09-15,2023-09-14,4000000,4000000,0
RPM00013152,LOAN0006481,2022-02-23,2022-03-04,300000,300000,1
RPM00013153,LOAN0002090,2023-07-04,2023-07-02,300000,300000,0
RPM00013154,LOAN0001052,2022-06-27,2022-06-25,1000000,1000000,0
RPM00013155,LOAN0001817,2024-06-02,2024-05-30,1000000,1000000,0
RPM00013156,LOAN0004012,2023-11-08,2023-11-06,4000000,4000000,0
RPM00013157,LOAN0000731,2024-10-13,2024-10-11,300000,300000,0
RPM00013158,LOAN0006272,2025-08-05,2025-08-05,1000000,1000000,0
RPM00013159,LOAN0003664,2023-11-03,2023-11-25,300000,300000,1
RPM00013160,LOAN0005709,2025-11-01,2025-11-01,500000,500000,0
RPM00013161,LOAN0007418,2023-11-01,2023-10-29,2000000,2000000,0
RPM00013162,LOAN0004497,2024-10-24,2024-10-24,500000,500000,0
RPM00013163,LOAN0003495,2024-07-06,2024-07-04,2000000,2000000,0
RPM00013164,LOAN0006063,2023-11-29,2023-12-10,500000,500000,1
RPM00013165,LOAN0004771,2024-09-19,2024-09-16,1000000,1000000,0
RPM00013166,LOAN0006994,2025-01-04,2025-01-01,4000000,4000000,0
RPM00013167,LOAN0004746,2024-10-15,2024-11-04,300000,300000,1
RPM00013168,LOAN0006925,2025-07-22,2025-07-22,4000000,1465534,0
RPM00013169,LOAN0004266,2022-04-18,2022-04-18,300000,300000,0
RPM00013170,LOAN0003914,2023-07-17,2023-07-18,2000000,2000000,1
RPM00013171,LOAN0007294,2024-11-08,2024-11-07,300000,300000,0
RPM00013172,LOAN0001487,2025-09-10,2025-09-09,2000000,2000000,0
RPM00013173,LOAN0002773,2023-09-10,2023-09-09,500000,500000,0
RPM00013174,LOAN0007784,2024-07-25,2024-07-25,500000,500000,0
RPM00013175,LOAN0000219,2022-04-03,2022-04-02,500000,500000,0
RPM00013176,LOAN0001472,2025-05-16,2025-05-16,2000000,2000000,0
RPM00013177,LOAN0006146,2022-05-15,2022-05-24,1000000,1000000,1
RPM00013178,LOAN0007133,2022-10-03,2022-10-03,2000000,2000000,0
RPM00013179,LOAN0006125,2023-08-18,2023-08-30,1000000,1000000,1
RPM00013180,LOAN0005020,2026-05-14,2026-05-29,500000,500000,1
RPM00013181,LOAN0003551,2024-09-19,2024-09-17,4000000,4000000,0
RPM00013182,LOAN0007216,2025-02-13,2025-02-11,2000000,2000000,0
RPM00013183,LOAN0007966,2024-06-23,2024-06-21,1000000,1000000,0
RPM00013184,LOAN0000584,2025-07-21,2025-07-20,2000000,2000000,0
RPM00013185,LOAN0006105,2024-03-10,2024-03-26,2000000,2000000,1
RPM00013186,LOAN0006531,2025-03-27,2025-03-25,500000,500000,0
RPM00013187,LOAN0006005,2023-03-15,2023-03-26,1000000,546854,1
RPM00013188,LOAN0006867,2024-01-03,2024-01-02,4000000,4000000,0
RPM00013189,LOAN0000875,2022-04-09,2022-04-09,300000,300000,0
RPM00013190,LOAN0000352,2026-03-30,2026-04-06,500000,500000,1
RPM00013191,LOAN0002162,2022-10-08,2022-10-07,2000000,2000000,0
RPM00013192,LOAN0002628,2023-02-19,2023-03-04,1000000,1000000,1
RPM00013193,LOAN0006521,2022-04-13,2022-04-17,500000,367046,1
RPM00013194,LOAN0004374,2025-07-12,2025-07-10,500000,500000,0
RPM00013195,LOAN0004694,2023-12-01,2023-12-23,500000,500000,1
RPM00013196,LOAN0001413,2023-06-07,2023-06-07,500000,500000,0
RPM00013197,LOAN0005114,2023-03-06,2023-03-05,500000,500000,0
RPM00013198,LOAN0000880,2023-08-31,2023-08-29,1000000,1000000,0
RPM00013199,LOAN0005455,2022-07-20,2022-07-18,500000,500000,0
RPM00013200,LOAN0005844,2026-05-14,2026-05-11,1000000,1000000,0
RPM00013201,LOAN0003900,2024-12-27,2024-12-24,500000,500000,0
RPM00013202,LOAN0000595,2022-06-26,2022-06-26,2000000,2000000,0
RPM00013203,LOAN0001325,2024-06-21,2024-07-10,300000,300000,1
RPM00013204,LOAN0004195,2025-09-16,2025-09-13,4000000,4000000,0
RPM00013205,LOAN0000521,2025-02-27,2025-02-27,300000,300000,0
RPM00013206,LOAN0001479,2024-02-09,2024-02-07,2000000,2000000,0
RPM00013207,LOAN0002138,2024-08-03,2024-08-01,2000000,2000000,0
RPM00013208,LOAN0005230,2023-01-05,2023-01-19,500000,500000,1
RPM00013209,LOAN0007051,2022-07-21,2022-07-19,300000,300000,0
RPM00013210,LOAN0004923,2024-08-18,2024-08-18,500000,500000,0
RPM00013211,LOAN0007556,2022-11-22,2022-12-13,1000000,1000000,1
RPM00013212,LOAN0002774,2024-03-11,2024-03-08,300000,300000,0
RPM00013213,LOAN0005338,2022-04-20,2022-04-19,4000000,4000000,0
RPM00013214,LOAN0001705,2024-04-22,2024-04-23,500000,500000,1
RPM00013215,LOAN0000882,2023-02-10,2023-02-08,4000000,4000000,0
RPM00013216,LOAN0004426,2022-09-17,2022-09-14,4000000,4000000,0
RPM00013217,LOAN0006516,2022-05-24,2022-05-24,2000000,2000000,0
RPM00013218,LOAN0003673,2022-10-05,2022-10-04,300000,145380,0
RPM00013219,LOAN0002729,2022-12-12,2022-12-12,300000,300000,0
RPM00013220,LOAN0002061,2025-01-03,2025-01-01,4000000,3361961,0
RPM00013221,LOAN0003178,2025-09-19,2025-09-30,300000,300000,1
RPM00013222,LOAN0000069,2023-11-16,2023-11-13,1000000,1000000,0
RPM00013223,LOAN0003285,2022-09-12,2022-09-10,1000000,1000000,0
RPM00013224,LOAN0003843,2023-12-09,2023-12-27,4000000,4000000,1
RPM00013225,LOAN0000489,2022-05-29,2022-05-26,300000,300000,0
RPM00013226,LOAN0001603,2023-02-01,2023-02-01,4000000,4000000,0
RPM00013227,LOAN0000968,2023-09-28,2023-09-26,500000,500000,0
RPM00013228,LOAN0002960,2025-09-20,2025-09-26,300000,300000,1
RPM00013229,LOAN0004246,2022-03-09,2022-03-09,4000000,4000000,0
RPM00013230,LOAN0006538,2024-12-26,2024-12-26,300000,300000,0
RPM00013231,LOAN0003105,2022-08-10,2022-08-31,500000,396367,1
RPM00013232,LOAN0001974,2026-01-13,2026-01-29,500000,500000,1
